hierselbst	h iː ɐ̯ ˈz ɛ l p s t
hiervon	ˈh iː ɐ f ɔ n
hiesig	ˈh iː z ɪ ç
hiesig	ˈh iː z ɪ k
hieven	ˈh iː f ə n
hieven	ˈh iː v ə n
high	h a ɪ̯
Highlight	ˈh a ɪ̯ l a ɪ̯ t
Highlights	ˈh a ɪ̯ l a ɪ̯ t s
Hildebrand	ˈh ɪ l d ə b ʁ a n t
Hildesheim	ˈh ɪ l d ə s ˌh a ɪ̯ m
Hilfe	ˈh ɪ l f ə
Hilfeschrei	ˈh ɪ l f ə ˌʃ ʁ a ɪ̯
hilflos	ˈh ɪ l f l oː s
Hilflosigkeit	ˈh ɪ l f l oː z ɪ ç k a ɪ̯ t
hilfreich	ˈh ɪ l f ʁ a ɪ̯ ç
hilfsbedürftig	ˈh ɪ l f s b ə ˌd ʏ ʁ f t ɪ ç
Hilfsgut	ˈh ɪ l f s ˌɡ uː t
Hilfssprache	ˈh ɪ l f s ˌʃ p ʁ aː x ə
Hilfsverb	ˈh ɪ l f s v ɛ ʁ p
Hilfswissenschaft	ˈh ɪ l f s ˌv ɪ s n̩ ʃ a f t
Hilfswort	ˈh ɪ l f s ˌv ɔ ɐ̯ t
hilft	h ɪ l f t
Himalaja	h i ˈm aː l a ɪ̯ a
Himalaja	h i m a ˈl aː j a
himbeerfarben	ˈh ɪ m b eː ɐ̯ ˌf a ʁ b n̩
himmelan	ˈh ɪ m ə l ˌʔ a n
himmelangst	h ɪ m l̩ ˌʔ a ŋ s t
Himmelbett	ˈh ɪ m l̩ ˌb ɛ t
himmelblau	ˈh ɪ m l̩ ˌb l a ʊ̯
Himmelblau	ˈh ɪ m l̩ ˌb l a ʊ̯
himmeln	ˈh ɪ m l̩ n
Himmelreich	ˈh ɪ m l̩ ˌʁ a ɪ̯ ç
Himmelskönigin	ˈh ɪ m ə l s ˌk øː n ɪ ɡ ɪ n
Himmelskörper	ˈh ɪ m l̩ s ˌk œ ʁ p ɐ
Himmelsleiter	ˈh ɪ m l̩ s ˌl a ɪ̯ t ɐ
Himmelsreich	ˈh ɪ m l̩ ˌʁ a ɪ̯ ç
himmelwärts	ˈh ɪ m ə l ˌv ɛ ʁ t͡s
Himmler	ˈh ɪ m l ɐ
hin	h ɪ n
hinabklettern	h ɪ ˈn a p ˌk l ɛ t ɐ n
hinabsteigen	h i ˈn a p ˌʃ t a ɪ̯ ɡ n̩
hinauf	h ɪ ˈn a ʊ̯ f
hinausschieben	h i ˈn a ʊ̯ s ˌʃ iː b m̩
hinausschieben	h i ˈn a ʊ̯ s ˌʃ iː b ə n
hinauswerfen	h ɪ ˈn a ʊ̯ s ˌv ɛ ʁ f n̩
Hinde	ˈh ɪ n d ə
hindern	ˈh ɪ n d ɐ n
Hindernis	ˈh ɪ n d ɐ n ɪ s
Hindernislaufe	ˈh ɪ n d ɐ n ɪ s ˌl a ʊ̯ f ə
Hindernisläufen	ˈh ɪ n d ɐ n ɪ s ˌl ɔ ɪ̯ f n̩
Hindi	ˈh ɪ n d iː
hindurchgehen	h ɪ n ˈd ʊ ʁ ç ˌɡ eː ə n
hineinblättern	h ɪ ˈn a ɪ̯ n ˌb l ɛ t ɐ n
hineinhorchen	h ɪ ˈn a ɪ̯ n h ɔ ʁ ç ə n
hineinmischen	h ɪ ˈn a ɪ n m ɪ ʃ ə n
hineinstecken	h ɪ ˈn a ɪ̯ n ˌʃ t ɛ k n̩
hineinwollen	h ɪ ˈn a ɪ̯ n ˌv ɔ l ə n
Hinfahrt	ˈh ɪ n ˌf aː ɐ̯ t
hinfallen	ˈh ɪ n ˌf a l ə n
hinfällig	ˈh ɪ n ˌf ɛ l ɪ ç
hinfällig	ˈh ɪ n ˌf ɛ l ɪ k
Hingucker	ˈh ɪ n ˌɡ ʊ k ɐ
hinhalten	ˈh ɪ n ˌh a l t ə n
Hinkel	ˈh ɪ ŋ k ə l
Hinkelstein	ˈh ɪ ŋ k ə l ˌʃ t a ɪ̯ n
hinknien	ˈh ɪ n ˌk n iː ə n
hinkünftig	ˈh ɪ n ˌk ʏ n f t ɪ ç
hinlänglich	ˈh ɪ n ˌl ɛ ŋ l ɪ ç
hinlegen	ˈh ɪ n l eː ɡ n̩
hinlegen	ˈh ɪ n l eː ɡ ə n
hinmorden	ˈh ɪ n ˌm ɔ ʁ d n̩
hinnehmbar	ˈh ɪ n ˌn eː m b aː ɐ̯
hinreichend	ˈh ɪ n ʁ a ɪ̯ ç ə n t
hinreißen	ˈh ɪ n ˌʁ a ɪ̯ s ə n
Hinreißen	ˈh ɪ n ˌʁ a ɪ̯ s ə n
Hinreisser	ˈh ɪ n ˌʁ a ɪ̯ s ɐ
Hinreißer	ˈh ɪ n ˌʁ a ɪ̯ s ɐ
hinrücken	ˈh ɪ n ˌʁ ʏ k n̩
hinsehen	ˈh ɪ n ˌz eː ə n
hinsetzen	ˈh ɪ n ˌz ɛ t s ə n
Hinsicht	ˈh ɪ n z ɪ ç t
hinsterben	ˈh ɪ n ˌʃ t ɛ ʁ b ə n
hintanhalten	h ɪ n t ˈʔ a n ˌh a l t ə n
hintanlegen	h ɪ n t ˈʔ a n ˌl eː ɡ ə n
hintansetzen	h ɪ n t ˈʔ a n ˌz ɛ t͡s ə n
hintanstellen	h ɪ n t ˈʔ a n ˌʃ t ɛ l ə n
Hintanstellung	h ɪ n t ˈʔ a n ˌʃ t ɛ l ʊ ŋ
hinten	ˈh ɪ n t ə n
hinter	ˈh ɪ n t ɐ
hinterer	ˈh ɪ n t ə ʁ ɐ
hinterfotzig	ˈh ɪ n t ɐ ˌf ɔ t͡s ɪ ç
Hinterfotzigkeit	ˈh ɪ n t ɐ ˌf ɔ t͡s ɪ ç k a ɪ̯ t
Hintergaumen	ˈh ɪ n t ə r ɡ a ʊ m ə n
hinterhältig	ˈh ɪ n t ɐ ˌh ɛ l t ɪ ç
Hinterhand	ˈh ɪ n t ɐ ˌh a n t
Hinterhaus	ˈh ɪ n t ɐ ˌh a ʊ̯ s
hinterherwerfen	ˈh ɪ n t ɐ h eː ɐ̯ ˌv ɛ ʁ f n̩
Hinterhof	ˈh ɪ n t ɐ ˌh oː f
Hinterkante	ˈh ɪ n t ɐ ˌk a n t ə
Hinterkopf	ˈh ɪ n t ɐ k ɔ p f
Hinterlader	ˈh ɪ n t ɐ ˌl aː d ɐ
hinterlassen	h ɪ n t ɐ ˈl a s n̩
Hinterlassenschaft	ˌh ɪ n t ɐ ˈl a s ə n ˌʃ a f t
Hinterlegen	ˌh ɪ n t ɐ ˈl eː ɡ ə n
Hinterleger	ˌh ɪ n t ɐ ˈl eː ɡ ɐ
Hinterlegung	ˌh ɪ n t ɐ ˈl eː ɡ ʊ ŋ
Hinterlegungen	ˌh ɪ n t ɐ ˈl eː ɡ ʊ ŋ ə n
Hinterlegungsbescheinigung	h ɪ n t ɐ ˈl eː ɡ ʊ ŋ s b ə ˌʃ a ɪ̯ n ɪ ɡ ʊ ŋ
Hinterlegungsbescheinigungen	h ɪ n t ɐ ˈl eː ɡ ʊ ŋ s b ə ˌʃ a ɪ̯ n ɪ ɡ ʊ ŋ ə n
Hintersass	ˈh ɪ n t ɐ ˌz a s
Hintertür	ˈh ɪ n . t ɐ ˌt yː ɐ̯
Hintertürchen	ˈh ɪ n . t ɐ ˌt yː ɐ̯ . ç ə n
Hintertürchens	ˈh ɪ n . t ɐ ˌt yː ɐ̯ . ç ə n s
hinterwäldlerisch	ˈh ɪ n t ɐ ˌv ɛ l t l ə ʁ ɪ ʃ
hinterziehen	ˌh ɪ n t ɐ ˈt͡s iː ə n
Hinterziehung	ˌh ɪ n t ɐ ˈt͡s iː ʊ ŋ
Hinterzimmer	ˈh ɪ n t ɐ ˌt s ɪ m ɐ
Hinterzimmern	ˈh ɪ n t ɐ ˌt s ɪ m ɐ n
Hinterzimmers	ˈh ɪ n t ɐ ˌt s ɪ m ɐ s
hinüber	h ɪ ˈn yː b ə ʁ
hinunter	h ɪ ˈn ʊ n t ɐ
hinweg	h ɪ n ˈv ɛ k
hinwegraffen	h ɪ n ˈv ɛ k ˌʁ a f n̩
hinwegtäuschen	h ɪ n ˈv ɛ k ˌt ɔ ʏ̯ ʃ ə n
Hinweis	ˈh ɪ n v a ɪ̯ s
hinweisen	ˈh ɪ n ˌv a ɪ̯ z ə n
hinwerfen	ˈh ɪ n ˌv ɛ ʁ f n̩
hinziehen	ˈh ɪ n ˌt͡s iː ə n
hinziehend	ˈh ɪ n ˌt͡s iː ə n t
hinzufügen	h ɪ n ˈt s uː f yː ɡ ŋ̩
hinzufügen	h ɪ n ˈt s uː f yː ɡ ə n
Hinzufügung	h ɪ n ˈt s uː f yː ɡ ʊ ŋ
hinzuzufügen	h ɪ n ˈt͡s uː t͡s uː ˌf yː ɡ n̩
Hippe	ˈh ɪ p ə
hippokratisch	h ɪ p o ˈk ʁ aː t ɪ ʃ
Hipster	ˈh ɪ p s t ɐ
Hiragana	h i ʁ a ˈɡ aː n a
Hirn	h ɪ ʁ n
Hirnaktivität	ˈh ɪ ʁ n a k t i v i ˌt ɛː t
Hirnanhangdrüse	ˈh ɪ ʁ n ˌa n h a ŋ ˌd ʁ yː z ə
Hirnblutung	ˈh ɪ ʁ n ˌb l uː t ʊ ŋ
hirnlos	ˈh ɪ ʁ n ˌl oː s
Hirnschale	ˈh ɪ ʁ n ˌʃ aː l ə
Hirntod	ˈh ɪ ʁ n ˌt oː t
hirntot	ˈh ɪ ʁ n ˌt oː t
hirnverbrannt	ˈh ɪ ʁ n . f ɛ ɐ̯ . b ʁ a n t
Hirnwurm	ˈh ɪ ʁ n ˌv ʊ ʁ m
Hirsch	h ɪ ʁ ʃ
Hirschhornsalz	ˈh ɪ ʁ ʃ h ɔ ʁ n ˌz a l t͡s
Hirschkäfer	ˈh ɪ ʁ ʃ ˌk ɛː f ɐ
Hirschkäfer	ˈh ɪ ʁ ʃ ˌk eː f ɐ
hirschledern	ˈh ɪ ʁ ʃ ˌl eː d ɐ n
Hirse	ˈh ɪ ʁ z ə
Hirtin	ˈh ɪ ʁ t ɪ n
Hisbollah	h ɪ s ˈb ɔ l a
Hisbollah	ˌh ɪ z b o ˈl aː
Hispanien	h ɪ s ˈp aː n i̯ ə n
Hispanistik	h ɪ s p a ˈn ɪ s t ɪ k
hissen	h ɪ s ə n
Histamin	h ɪ s t a ˈm iː n
Histamine	h ɪ s t a ˈm iː n ə
Histamins	h ɪ s t a ˈm iː n s
Historie	h ɪ s ˈt oː ʁ i ə
Historiker	h ɪ s ˈt oː ʁ i k ɐ
Historikerin	h ɪ s ˈt oː ʁ i k ɐ ʁ ɪ n
Historiolinguistik	h ɪ s ˌt oː ʁ i̯ o l ɪ ŋ ˈɡ u̯ ɪ s t ɪ k
historisch	h ɪ s ˈt oː ʁ ɪ ʃ
Historizität	ˌh ɪ s t o ʁ i t͡s i ˈt ɛː t
Hitlergruß	ˈh ɪ t l ɐ ˌɡ ʁ uː s
hitlerisch	ˈh ɪ t l ə ʁ ɪ ʃ
Hitlerjugend	ˈh ɪ t l ɐ ˌj uː ɡ n̩ t
Hitliste	ˈh ɪ t ˌl ɪ s t ə
Hitze	ˈh ɪ t s ə
hitzefrei	ˈh ɪ t͡s ə ˌf ʁ a ɪ̯
Hitzeindex	ˈh ɪ t͡s ə ˌɪ n d ɛ k s
hitzig	ˈh ɪ t͡s ɪ ç
hitzig	ˈh ɪ t͡s ɪ k
Hitzkopf	ˈh ɪ t͡s k ɔ p͡f
hitzköpfig	ˈh ɪ t s k œ p f ɪ ç
hitzköpfig	ˈh ɪ t s k œ p f ɪ k
Hitzköpfigkeit	ˈh ɪ t͡s k œ p͡f ɪ ç ˌk a ɪ̯ t
Hoatzin	ˈh oː a̯ t͡s ɪ n
Hoatzine	ˈh oː a̯ t͡s ɪ n ə
Hoatzins	ˈh oː a̯ t͡s ɪ n s
Hobbit	ˈh ɔ b ɪ t
Hobby	ˈh ɔ b i
Hobbykünstler	ˈh ɔ b i ˌk ʏ n s t l ɐ
Hobbykünstlerin	ˈh ɔ b i ˌk ʏ n s t l ə ʁ ɪ n
Hobbykünstlerinnen	ˈh ɔ b i ˌk ʏ n s t l ə ʁ ɪ n ə n
Hobbykünstlers	ˈh ɔ b i ˌk ʏ n s t l ɐ s
hobbymäßig	ˈh ɔ b i ˌm ɛː s ɪ ç
hobbymäßig	ˈh ɔ b i ˌm eː s ɪ ç
hobbymäßig	ˈh ɔ b i ˌm ɛː s ɪ k
Hobel	ˈh oː b ə l
Hobelkäse	ˈh oː b l̩ ˌk ɛː z ə
Hobelkäse	ˈh oː b ə l ˌk ɛː z ə
hobeln	ˈh oː b ə l n
hoch	h oː x
Hochachtung	ˈh oː x ˌʔ a x t ʊ ŋ
Hochadel	ˈh oː x ˌʔ aː d l̩
hochaktuell	ˈh oː χ ʔ a k ˌt u̯ ɛ l
Hochalemannisch	ˈh oː x ʔ a l ə ˌm a n ɪ ʃ
hochalpin	ˈh oː χ ʔ a l ˌp iː n
Hochära	ˈh oː x ˌɛː r a
hochauflösend	ˈh oː χ ʔ a ʊ̯ f ˌl øː z ə n t
Hochbau	ˈh oː x b a ʊ̯
hochbeglückt	ˈh oː χ b ə ˌɡ l ʏ k t
hochbetagt	ˈh oː χ b ə t aː k t
Hochburg	ˈh oː x ˌb ʊ ʁ k
Hochchinesisch	h oː x ç i ˈn eː z ɪ ʃ
hochdekoriert	ˈh oː χ d e k o ˌʁ iː ɐ̯
Hochdeutsch	ˈh oː x d ɔ ʏ̯ t ʃ
hochdeutsch	ˈh oː χ ˌd ɔ ɪ̯ t ʃ
hochdienen	ˈh oː x ˌd iː n ə n
hochdosiert	ˈh oː χ d o ˌz iː ɐ̯ t
hochdramatisch	ˈh oː χ d ʁ a ˌm aː t ɪ ʃ
Hochdruck	ˈh oː x ˌd ʁ ʊ k
Hochdruckgebiet	ˈh oː x d ʁ ʊ k ɡ ə ˌb iː t
Hochdruckgebiete	ˈh oː x d ʁ ʊ k ɡ ə ˌb iː t ə
Hochebene	ˈh oː χ ˌʔ eː b ə n ə
hochelegant	ˈh oː χ ʔ e l e ˌɡ a n t
Hochfahrt	ˈh oː x ˌf aː ʁ t
Hochfläche	ˈh oː x ˌf l ɛ ç ə
hochgeachtet	ˈh oː χ ɡ ə ˌʔ a χ t ə t
Hochgebirge	ˈh oː x ɡ ə ˌb ɪ ʁ ɡ ə
hochgefährlich	ˈh oː χ ˌɡ ə f ɛː ɐ̯ l ɪ ç
hochgelobt	ˈh oː χ ɡ e ˌl oː p t
hochgiftig	ˈh oː x ˌɡ ɪ f t ɪ ç
hochgiftig	ˈh oː x ˌɡ ɪ f t ɪ k
hochhackig	ˈh oː χ ˌh a k ɪ ç
hochhackig	ˈh oː χ ˌh a k ɪ k
hochhalten	ˈh oː x ˌh a l t ə n
Hochhaus	ˈh oː χ ˌh a ʊ̯ s
hochheben	ˈh oː x ˌh eː b n̩
hochheilig	h oː x ˈh a ɪ̯ l ɪ ç
hochherzig	ˈh oː χ ˌh ɛ ʁ t͡s ɪ ç
hochintelligent	ˈh oː χ ʔ ɪ n t ɛ l i ˌɡ ɛ n t
hochinteressant	ˈh oː χ ʔ ɪ n t ə ʁ ɛ ˌs a n t
hochklappen	ˈh oː x ˌk l a p n̩
hochklassig	ˈh oː χ ˌk l a s ɪ ç
hochkompliziert	ˈh oː χ k ɔ m p l i ˌt͡s iː ɐ̯ t
hochladen	ˈh oː x l aː d n̩
hochleistungsfähig	ˈh oː x l a ɪ̯ s t ʊ ŋ s ˌf ɛː ɪ ç
Hochleistungskunststoff	ˈh oː x l a ɪ̯ s t ʊ ŋ s ˌk ʊ n s t ʃ t ɔ f
höchlich	ˈh øː ç . l ɪ ç
Hochmeister	ˈh oː x ˌm a ɪ̯ s t ɐ
hochmittelalterlich	ˈm ɪ t l̩ ˌʔ a l t ɐ l ɪ ç
hochmodern	ˌh oː χ m o ˈd ɛ ʁ n
hochmögend	ˈh oː χ ˌm øː ɡ ə n t
Hochmut	ˈh oː χ ˌm uː t
hochmütig	ˈh oː χ ˌm yː t ɪ ç
hochnäsig	ˈh oː χ ˌn ɛː z ɪ ç
hochnehmen	ˈh oː x ˌn eː m ə n
Hochofen	ˈh oː χ ˌoː f ə n
Hochparkett	ˈh oː x p a ʁ ˌk ɛ t
Hochparterre	ˈh oː χ p a ʁ ˌt ɛ ʁ
Hochparterre	ˈh oː χ p a ʁ ˌt ɛ ʁ ə
hochprozentig	ˈh oː x p ʁ o ˌt͡s ɛ n t ɪ ç
Hochrad	ˈh oː χ ˌʁ aː t
Hochreck	ˈh oː χ ʁ ɛ k
Hochschule	ˈh oː x ˌʃ uː l ə
Hochschullehrer	ˈh oː x ʃ uː l ˌl eː ʁ ɐ
Hochschullehrerin	ˈh oː x ʃ uː l ˌl eː ʁ ə ʁ ɪ n
Hochsitz	ˈh oː χ z ɪ t s
Hochsommer	ˈh oː x z ɔ m ɐ
Hochspannung	ˈh oː x ʃ p a n ʊ ŋ
Hochspannungsleitung	ˈh oː x ʃ p a n ʊ ŋ s l a ɪ̯ t ʊ ŋ
Hochsprache	ˈh oː x ˌʃ p ʁ aː x ə
hochsprachlich	ˈh oː χ ˌʃ p ʁ aː χ l ɪ ç
Hochspringer	ˈh oː x ˌʃ p ʁ ɪ ŋ ɐ
Hochspringerin	ˈh oː x ˌʃ p ʁ ɪ ŋ ə ʁ ɪ n
Hochsprung	ˈh oː χ ʃ p ʁ ʊ ŋ
höchst	h øː ç s t
Höchstalemannisch	ˈh øː ç s t ʔ a l ə ˌm a n ɪ ʃ
Hochstapelei	h oː x ʃ t aː p ə ˈl a ɪ̯
hochstapeln	ˈh oː x ˌʃ t aː p l̩ n
Hochstapler	ˈh oː x ˌʃ t aː p . l ɐ
Hochstaplern	ˈh oː x ˌʃ t aː p . l ɐ n
Hochstaplers	ˈh oː x ˌʃ t aː p . l ɐ s
höchstens	ˈh øː ç t ə n s
Höchstgeschwindigkeit	ˈh øː ç s t ɡ ə ˌʃ v ɪ n d ɪ ç k a ɪ̯ t
Hochstuhl	ˈh oː χ ʃ t uː l
Hochtemperaturkunststoff	ˈh oː x t ɛ m p ə ʁ a ˌt uː ɐ̯ ˌk ʊ n s t ʃ t ɔ f
hochtourig	ˈh oː χ ˌt uː ʁ ɪ ç
hochtrabend	ˈh oː χ ˌt ʁ aː b n̩ t
hochtragen	ˈh oː x t r aː ɡ n̩
hochverehrt	ˈh oː χ f ɛ ɐ̯ ˌʔ eː ɐ̯ t
hochverräterisch	ˌh oː χ f ɛ ɐ̯ ˈʁ ɛː t ə ʁ ɪ ʃ
hochverschuldet	ˈh oː χ f ɛ ɐ̯ ˌʃ ʊ l d ə t
Hochwasser	ˈh oː x ˌv a s ɐ
Hochweg	ˈh oː x ˌv eː k
hochwertig	ˈh oː x ˌv eː ɐ̯ t ɪ ç
Hochwild	ˈh oː x v ɪ l t
Hochwürden	ˈh oː x ˌv ʏ ʁ d n̩
Hochzeit	ˈh ɔ x ˌt͡s a ɪ̯ t
Hochzeit	ˈh oː x ˌt͡s a ɪ̯ t
Hochzeitsfeier	ˈh ɔ x t͡s a ɪ̯ t͡s ˌf a ɪ̯ ɐ
Hochzeitskleid	ˈh ɔ x t͡s a ɪ̯ t͡s k l a ɪ̯ t
Hochzeitskleider	ˈh ɔ x t͡s a ɪ̯ t͡s ˌk l a ɪ̯ d ɐ
Hochzeitsreise	ˈh ɔ x t͡s a ɪ̯ t͡s ˌʁ a ɪ̯ z ə
Hochzeitstag	ˈh ɔ x t͡s a ɪ̯ t͡s ˌt aː k
Hochzeitstage	ˈh ɔ x t͡s a ɪ̯ t͡s ˌt aː ɡ ə
Hochzeitstages	ˈh ɔ x t͡s a ɪ̯ t͡s ˌt aː ɡ ə s
Hochzeitstags	ˈh ɔ x t͡s a ɪ̯ t͡s ˌt aː k s
Hocker	ˈh ɔ k ɐ
Höcker	ˈh œ k ɐ
Hockey	ˈh ɔ . k e
Hockey	ˈh ɔ . k i
Hoden	ˈh oː d ə n
Hodens	ˈh oː d n̩ s
Hodens	ˈh oː d ə n s
Hodensack	ˈh oː d n̩ z a k
Hof	h oː f
Hof	h ɔ f
Höfchen	ˈh øː f ç ə n
Höfen	ˈh øː f n̩
hoff	h ɔ f
Hoffart	ˈh ɔ f a ʁ t
hoffen	ˈh ɔ f ɱ̩
hoffen	ˈh ɔ f ə n
hoffentlich	ˈh ɔ f n̩ t l ɪ ç
Hoffnung	ˈh ɔ f n ʊ ŋ
Hoffnungen	ˈh ɔ f n ʊ ŋ ə n
Hoffnungslosigkeit	ˈh ɔ f n ʊ ŋ s ˌl oː z ɪ ç k a ɪ̯ t
Hoffnungsschimmer	ˈh ɔ f n ʊ ŋ s ˌʃ ɪ m ɐ
Hoffnungsträger	ˈh ɔ f n ʊ ŋ s ˌt ʁ ɛː ɡ ɐ
hoffnungsvoll	ˈh ɔ f n ʊ ŋ s ˌf ɔ l
höfisch	ˈh øː f ɪ ʃ
Hofkirche	ˈh oː f ˌk ɪ ʁ ç ə
Hofkirchlein	ˈh oː f ˌk ɪ ʁ ç l a ɪ̯ n
höflich	ˈh øː f l ɪ ç
Höfling	ˈh øː f l ɪ ŋ
Hofnarr	ˈh oː f ˌn a ʁ
hohe	ˈh oː ə
Höhe	ˈh øː ə
Hoheit	ˈh oː h a ɪ̯ t
hoheitlich	ˈh oː h a ɪ̯ t l ɪ ç
Hoheitsgewalt	ˈh oː h a ɪ̯ t͡s ɡ ə ˌv a l t
Höhenluft	ˈh øː ə n ˌl ʊ f t
Höhenmesser	ˈh øː ə n ˌm ɛ s ɐ
Höhenruder	ˈh øː ə n ˌʁ uː d ɐ
Höhenunterschied	ˈh øː ə n ˌʔ ʊ n t ɐ ʃ iː t
höhenverstellbar	ˈh øː ə n f ɛ ɐ̯ ˌʃ t ɛ l b aː ɐ̯
Höhepunkt	ˈh øː ə ˌp ʊ ŋ k t
höher	ˈh øː ɐ
Hoherpriester	h oː ɐ̯ ˈp ʁ iː s t ɐ
hohl	h oː l
Höhle	ˈh øː l ə
höhlen	ˈh øː l ə n
Höhlenlöwe	ˈh øː l ə n ˌl øː v ə
Hohlkörper	ˈh oː l ˌk œ ʁ p ɐ
Hohlkugel	ˈh oː l ˌk uː ɡ l̩
Hohlkugeln	ˈh oː l ˌk uː ɡ l̩ n
Hohlleiter	ˈh oː ˌl a ɪ̯ t ə ʁ
Hohlmaß	ˈh oː l ˌm aː s
Hohlraum	ˈh oː l ˌʁ a ʊ̯ m
Hohlweg	ˈh oː l ˌv eː k
Hohlzylinder	ˈh oː l t͡s y ˌl ɪ n d ɐ
Hohlzylinder	ˈh oː l t͡s i ˌl ɪ n d ɐ
Hohn	h oː n
höhnen	ˈh øː n ə n
hohnlachen	ˈh oː n ˌl a x n̩
hökern	ˈh øː k ɐ n
Holder	ˈh ɔ l d ə r
hole	ˈh oː l ə
holen	ˈh oː l ə n
Holland	ˈh ɔ l a n t
Holländer	ˈh ɔ l ɛ n d ɐ
Holländisch	ˈh ɔ l ɛ n d ɪ ʃ
Hölle	ˈh œ l ə
Höllenfahrt	ˈh œ l ə n ˌf aː ɐ̯ t
Höllenhund	ˈh œ l ə n h ʊ n t
Höllenlärm	ˈh œ l ə n ˌl ɛ ʁ m
Holler	ˈh ɔ l ə r
höllisch	ˈh œ l ɪ ʃ
Holm	h ɔ l m
Holocaust	ˈh oː l o ˌk a ʊ̯ s t
Holocaust	ˌh o l o ˈk a ʊ̯ s t
Holocaust	ˈh ɔ l ə ˌk ɔː s t
holografisch	h o l o ˈɡ ʁ aː f ɪ ʃ
holperig	ˈh ɔ l p ə ʁ ɪ ç
holperig	ˈh ɔ l p ə ʁ ɪ k
holprig	ˈh ɔ l p ʁ ɪ ç
holprig	ˈh ɔ l p ʁ ɪ k
Holsteiner	ˈh ɔ l ˌʃ t a ɪ̯ n ɐ
Holsteinerin	ˈh ɔ l ˌʃ t a ɪ̯ n ə ʁ ɪ n
Holsteinerinnen	ˈh ɔ l ˌʃ t a ɪ̯ n ə ʁ ɪ n ə n
Holsteinern	ˈh ɔ l ˌʃ t a ɪ̯ n ɐ n
Holsteiners	ˈh ɔ l ˌʃ t a ɪ̯ n ɐ s
Holster	ˈh ɔ l s t ɐ
Holunder	h o ˈl ʊ n d ə r
Holunderblüte	h o ˈl ʊ n d ɐ b l yː t ə
Holunderbusch	h o ˈl ʊ n d ɐ b ʊ ʃ
Holz	h ɔ l t s
Holzapfel	ˈh ɔ l t͡s ˌa p͡f l̩
Holzbesteck	ˈh ɔ l t͡s b ə ˌʃ t ɛ k
Holzbrett	ˈh ɔ l t͡s ˌb ʁ ɛ t
Hölzchen	ˈh œ l t͡s . ç ə n
Hölzchens	ˈh œ l t͡s . ç ə n s
Holzdeckel	ˈh ɔ l t͡s ˌd ɛ k l̩
Hölzer	ˈh œ l t s ɐ
hölzern	ˈh œ l t͡s ɐ n
holzfarben	ˈh ɔ l t͡s ˌf a ʁ b n̩
holzfarbig	ˈh ɔ l t͡s ˌf a ʁ b ɪ ç
holzfrei	ˈh ɔ l t͡s ˌf ʁ a ɪ̯
Holzgabel	ˈh ɔ l t͡s ˌɡ aː b ə l
Holzgebäude	ˈh ɔ l t͡s ɡ ə ˌb ɔ ʏ̯ d ə
Holzgerüst	ˈh ɔ l t͡s ɡ ə ˌʁ ʏ s t
holzhaltig	ˈh ɔ l t͡s ˌh a l t ɪ ç
Holzhaus	ˈh ɔ l t s ˌh a ʊ̯ s
Holzhäuschen	ˈh ɔ l t s ˌh ɔ ʏ̯ s ç ə n
Holzhäuser	ˈh ɔ l t s ˌh ɔ ʏ̯ z ɐ
Holzhauses	ˈh ɔ l t s ˌh a ʊ̯ z ə s
holzig	ˈh ɔ l t͡s ɪ ç
holzig	ˈh ɔ l t͡s ɪ k
Holzkirche	ˈh ɔ l t͡s k ɪ r ç ə
Holzkirche	ˈh ɔ l s k ɪ r ç ə
Holzkirchen	ˈh ɔ l t͡s ˌk ɪ ʁ ç n̩
Holzkirchlein	ˈh ɔ l t͡s ˌk ɪ ʁ ç l a ɪ̯ n
Holzkitt	ˈh ɔ l t s ˌk ɪ t
Holzklotz	ˈh ɔ l t͡s ˌk l ɔ t͡s
Holzklötze	ˈh ɔ l t͡s ˌk l œ t͡s ə
Holzklotzes	ˈh ɔ l t͡s ˌk l ɔ t͡s ə s
Holzkohle	ˈh ɔ l t͡s ˌk oː l ə
Holzlöffel	ˈh ɔ l t͡s ˌl œ f l̩
Holzlöffels	ˈh ɔ l t͡s ˌl œ f l̩ s
Holzmesser	ˈh ɔ l t͡s ˌm ɛ s ɐ
Holzplatte	ˈh ɔ l t s p l a t ə
Holzplatzes	ˈh ɔ l t͡s ˌp l a t͡s ə s
Holzscheit	ˈh ɔ l t s ʃ a ɪ̯ t
holzschlifffrei	ˈh ɔ l t͡s ʃ l ɪ f ˌf ʁ a ɪ̯
Holzschnitt	h ɔ l t͡s ˈʃ n ɪ t
Holztisch	ˈh ɔ l t͡s ˌt ɪ ʃ
Holztische	ˈh ɔ l t͡s ˌt ɪ ʃ ə
Holztisches	ˈh ɔ l t͡s ˌt ɪ ʃ ə s
Holztreppe	ˈh ɔ l t s t ʁ ɛ p ə
Holzweg	ˈh ɔ l t͡s ˌv eː k
Holzwurm	ˈh ɔ l t͡s ˌv ʊ ʁ m
Homeoffice	ˈh oː ˌm ɔ f ɪ s
Homeoffice	ˈh oː m ˌʔ ɔ f ɪ s
Homepage	ˈh ɔ ʊ̯ m p eː t͡ʃ
Homepage	ˈh oː m p eː t͡ʃ
Homiletik	h o m i ˈl eː t ɪ k
homiletisch	h o m i ˈl eː t ɪ ʃ
Hommage	ɔ ˈm aː ʃ
Homo	ˈh oː m o
