gedoe	ɣ ə ˈd u
gedogen	ɣ ə ˈd oː ɣ ə n
gedoodverfd	ɣ ə ˈd oː t ˌf ɛ r f t
gedoogbeleid	ɣ ə ˈd oː x . b ə ˌl ɛ i̯ t
gedoogsteun	ɣ ə ˈd oː x ˌs t øː n
gedragen	ɣ ə ˈd r aː ɣ ə n
gedrocht	ɣ ə ˈd r ɔ x t
gedrochtelijk	ɣ ə ˈd r ɔ x . t ə . l ə k
gedrochtig	ɣ ə ˈd r ɔ x . t ə x
geducht	ɣ ə ˈd ʏ x t
geduld	ɣ ə ˈd ʏ l t
gedulden	ˌɣ ə ˈd ʏ l . d ə n
geduldig	ɣ ə ˈd ʏ l d ə x
geduren	ɣ ə ˈd y . r ə n
gedurig	ɣ ə ˈd yː . r ə x
gedwee	ɣ ə ˈd ʋ eː
geëerd	ɣ ə ˈeː r t
geef	ɣ eː f
geel	ɣ eː l
geelgors	ˈɣ eː l . ɣ ɔ r s
geelkoper	ˈɣ eː l ˌk oː . p ə r
geelzucht	ˈɣ eː l z ʏ x t
geen	ɣ eː n
Geert	ɣ eː r t
geest	ɣ eː s t
geestdrift	ˈɣ eː s t . d r ɪ f t
geestdriftig	ˌɣ eː s t ˈd r ɪ f . t ə x
geestdrijver	ˈɣ eː s t ˌd r ɛ i̯ . v ə r
geesteskrank	ˈɣ eː s . t ə s ˌk r ɑ ŋ k
geesteskrankheid	ˈɣ eː s . t ə s ˌk r ɑ ŋ k . ɦ ɛ i̯ t
geestesoog	ˈɣ eː s t ə s ˌoː x
geesteswetenschap	ˈɣ eː s . t ə s ˌʋ eː . t ə n . s x ɑ p
geestesziek	ˈɣ eː s . t ə ˌs i k
geestesziek	ˈɣ eː s . t ə s ˌz i k
geestesziekte	ˈɣ eː s . t ə ˌs i k . t ə
geestgrond	ˈɣ eː s t . x r ɔ n t
geestvervoering	ˈɣ eː s t . f ɛ r ˌv uː . r ɪ ŋ
geestvervoering	ˈɣ eː s t . f ə r ˌv uː . r ɪ ŋ
geestverwant	ˈɣ eː s t . f ɛ r ˌʋ ɑ n t
geestverwant	ˈɣ eː s t . f ə r ˌʋ ɑ n t
geestverwantschap	ˈɣ eː s t . f ə r ˌʋ ɑ n t . s x ɑ p
geestverwantschap	ˈɣ eː s t . f ɛ r ˌʋ ɑ n t . s x ɑ p
geeuw	ɣ eː u̯
geeuwen	ˈɣ eː u̯ ə n
geformatteerd	ɣ ə ˌf ɔ r m ɑ ˈt eː r t
gegaan	ɣ ə ˈɣ aː n
gegadigd	ˈɣ ə ɣ aː d ə x t
gegeten	ɣ ə . ˈɣ eː . t ə n
gegeten	ˈɣ eː . t ə n
gegeven	ɣ ə ˈɣ eː . v ə n
gegevene	ɣ ə ˈɣ eː v ə n ə
gegevensdrager	ɣ ə ˈɣ eː . v ə n s ˌd r aː . ɣ ə r
gegoogeld	ɣ ə . ˈɡ u . ɡ ə l t
gegooid	ɣ ə ˈ. ɣ oː i̯ t
gegrepen	ɣ ə ˈɣ r eː p ə n
gegroet	ɣ ə ˈɣ r u t
gehaaid	ɣ ə ˈɦ aː i̯ t
gehad	ɣ ə ˈɦ ɑ t
gehakt	ɣ ə ˈɦ ɑ k t
gehaktbal	ɣ ə ˈɦ ɑ k t ˌb ɑ l
gehaktmolen	ɣ ə ˈɦ ɑ k t ˌm oː . l ə n
gehaktstaaf	ɣ ə ˈɦ ɑ k t ˌs t aː f
gehalte	ɣ ə . ˈɦ ɑ l t ə
geheelal	ɣ ə ˌɦ eː l ˈɑ l
geheelonthouder	ɣ ə ˈɦ eː l . ɔ n t ˌɦ ɑ u̯ . d ə r
geheid	ɣ ə ˈɦ ɛ i̯ t
geheim	ɣ ə ˈɦ ɛ i̯ m
geheimschrift	ɣ ə ˈɦ ɛ i̯ m ˌs x r ɪ f t
geheimtaal	ɣ ə ˈɦ ɛ i̯ m ˌt aː l
gehemelte	ɣ ə ˈɦ eː . m ə l . t ə
geheten	ɣ ə ˈɦ eː . t ə n
geheugen	ɣ ə ˈɦ øː ɣ ə n
geheugenstick	ɣ ə ˈɦ øː . ɣ ə n ˌs t ɪ k
geheugenverlies	ɣ ə ˈɦ øː . ɣ ə n . v ɛ r ˌl i s
geheugenverlies	ɣ ə ˈɦ øː . ɣ ə n . v ə r ˌl i s
gehoopt	ɣ ə . ˈɦ oː p t
gehoorapparaat	ɣ ə ˈɦ oː r . ɑ . p aː ˌr aː t
gehoorschade	ɣ ə ˈɦ oː r ˌs x aː . d ə
gehoorzaal	ɣ ə ˈɦ oː r ˌz aː l
gehoorzaam	ɣ ə ˈɦ oː r ˌz aː m
gehoorzamen	ɣ ə ˈɦ oː r z aː m ə n
gehost	ɣ ə ˈɦ ɔ s t
gehost	ɣ ə ˈɦ oː s t
gehucht	ɣ ə ˈɦ ʏ x t
gehuwd	ɣ ə ˈɦ y u̯ t
gehuwde	ɣ ə ˈɦ y u̯ d ə
geil	ɣ ɛ i̯ l
geilbek	ˈɣ ɛ i̯ l . b ɛ k
geilbekken	ˈɣ ɛ i̯ l ˌb ɛ . k ə n
geilheid	ˈɣ ɛ i̯ l . ɦ ɛ i̯ t
geilig	ˈɣ ɛ i̯ l ə x
geilneef	ˈɣ ɛ i̯ l . n eː f
geilzoet	ɣ ɛ i̯ l ˈz u t
gein	ɣ ɛ i̯ n
geinponem	ˈɣ ɛ i̯ n ˌp oː . n ə m
geïnterpreteerd	ɣ ə ˌɪ n t ə r p r ə ˈt eː r t
geïnterviewde	ɣ ə ˈɪ n t ə r ˌv j u d ə
geintje	ˈɣ ɛ i̯ n . t j ə
geiser	ˈɣ ɛ i̯ . z ə r
geit	ɣ ɛ i̯ t
geiten	ˈɣ ɛ i̯ t ə n
geitenbok	ˈɣ ɛ i̯ . t ə n ˌb ɔ k
geitenherder	ˈɣ ɛ i̯ . t ə n ˌɦ ɛ r . d ə r
geitenkaas	ˈɣ ɛ i̯ . t ə n ˌk aː s
geitenleer	ˈɣ ɛ i̯ . t ə n ˌl eː r
geitenmelk	ˈɣ ɛ i̯ . t ə n ˌm ɛ l k
geitenmelker	ˈɣ ɛ i̯ . t ə n ˌm ɛ l . k ə r
gek	ɣ ɛ k
gekerm	ɣ ə ˈk ɛ r m
gekkekoeienziekte	ɣ ɛ . k ə ˈk u i̯ . ə n ˌz i k . t ə
gekkengetal	ˈɣ ɛ . k ə n . ɣ ə ˌt ɑ l
gekkenhuis	ˈɣ ɛ . k ə n ˌɦ œ y̯ s
gekkin	ɣ ɛ ˈk ɪ n
gekko	ˈɣ ɛ . k oː
gekocht	ɣ ə . ˈk ɔ x t
gekscheren	ˈɣ ɛ k s x eː r ə n
gel	ʒ ɛ l
gel	d ʒ ɛ l
gelaat	ɣ ə ˈl aː t
gelaatskleur	ɣ ə ˈl aː t s ˌk l øː r
gelach	ɣ ə ˈl ɑ x
gelag	ɣ ə ˈl ɑ x
gelasten	ɣ ə ˈl ɑ s t ə n
geld	ɣ ɛ l t
geldaanbod	ˈɣ ɛ l t ˌaː n . b ɔ t
geldbelust	ˌɣ ɛ l t . b ə ˈl ʏ s t
geldbuidel	ˈɣ ɛ l t ˌb œ y̯ . d ə l
geldelijk	ˈɣ ɛ l . d ə . l ə k
gelden	ˈɣ ɛ l d ə n
Geldenaken	ɣ ɛ l d ə n aː k ə n
Gelderen	ˈɣ ɛ l . d ə . r ə n
Gelderland	ˈɣ ɛ l . d ə r ˌl ɑ n t
Geldermalsen	ˌɣ ɛ l . d ə r ˈm ɑ l . s ə n
geldezel	ˈɣ ɛ l t ˌeː . z ə l
geldgroei	ˈɣ ɛ l t . x r u i̯
geldhandel	ˈɣ ɛ l t ˌɦ ɑ n . d ə l
geldhoeveelheid	ˈɣ ɛ l t . ɦ u ˌv eː l . ɦ ɛ i̯ t
geldig	ˈɣ ɛ l . d ə x
geldigheid	ˈɣ ɛ l . d ə x ˌɦ ɛ i̯ t
geldillusie	ˈɣ ɛ l t . ɪ ˌl y . z i
geldillusie	ˈɣ ɛ l t . i ˌl y . z i
geldingsdrang	ˈɣ ɛ l . d ɪ ŋ s ˌd r ɑ ŋ
geldkraan	ˈɣ ɛ l t . k r aː n
geldneutraliteit	ˈɣ ɛ l t . n øː . t r aː . l i ˌt ɛ i̯ t
Geldrop	ˈɣ ɛ l d r ɔ p
geldsnoeier	ˈɣ ɛ l t ˌs n u . j ə r
geldstuk	ˈɣ ɛ l t . s t ʏ k
geldvoorraad	ˈɣ ɛ l t ˌf oː . r aː t
geldvoorraad	ˈɣ ɛ l t . f oː ˌr aː t
geldwezen	ˈɣ ɛ l t ˌʋ eː . z ə n
geldwisselaar	ˈɣ ɛ l t ˌʋ ɪ . s ə . l aː r
geldwolf	ˈɣ ɛ l t . ʋ ɔ l f
geldzorg	ˈɣ ɛ l t . s ɔ r x
gele	ˈɣ eː . l ə
geleden	ɣ ə . ˈl eː . d ə n
geleedpotig	ɣ ə ˌl eː t ˈp oː t ə x
geleedpotige	ɣ ə ˌl eː t ˈp oː . t ə . ɣ ə
Geleen	ɣ ə ˈl eː n
geleerde	ɣ ə ˈl eː r . d ə
gelegd	ɣ ə ˈl ɛ x t
gelegen	ɣ ə ˈl eː . ɣ ə n
gelegenheid	ɣ ə ˈl eː . ɣ ə n ˌɦ ɛ i̯ t
gelei	ʒ ə ˈl ɛ i̯
geleidehond	ɣ ə ˈl ɛ i̯ . d ə ˌɦ ɔ n t
geleiden	ɣ ə ˈl ɛ i̯ d ə n
geleider	ɣ ə ˈl ɛ i̯ . d ə r
geleiding	ɣ ə ˈl ɛ i̯ . d ɪ ŋ
geleiwier	ʒ ə ˈl ɛ i̯ ˌʋ iː r
gelezen	ɣ ə . ˈl eː . z ə n
gelid	ɣ ə ˈl ɪ t
gelieve	ɣ ə ˈl i v ə
gelieven	ɣ ə ˈl i v ə n
gelijk	ɣ ə ˈl ɛ i k
gelijkaardig	ɣ ə l ɛ ɪ k ˈaː r d ə x
gelijkberechtiging	ɣ ə ˈl ɛ i̯ k . b ə ˌr ɛ x . t ə . ɣ ɪ ŋ
gelijken	ɣ ə ˈl ɛ i̯ k ə n
gelijkgezind	ɣ ə ˌl ɛ i̯ k . x ə ˈz ɪ n t
gelijkgezinde	ɣ ə ˌl ɛ i̯ k . x ə ˈz ɪ n . d ə
gelijkmaker	ɣ ə ˈl ɛ i̯ k ˌm aː . k ə r
gelijkrichten	ɣ ə ˈl ɛ i̯ k r ɪ x t ə n
gelijkschakelen	ɣ ə ˈl ɛ i̯ k ˌs x aː . k ə . l ə n
gelijkspel	ɣ ə ˌl ɛ i̯ k ˈs p ɛ l
gelijkstaat	ɣ ə ˈl ɛ i̯ k ˌs t aː t
gelijkstelling	ɣ ə ˈl ɛ i̯ k ˌs t ɛ . l ɪ ŋ
gelijktijdigheid	ɣ ə l ɛ i̯ k ˈt ɛ i̯ d ə ɣ ɦ ɛ i̯ d
gelikt	ɣ ə ˈl ɪ k t
gelogen	ɣ ə ˈl oː ɣ ə n
geloofsafval	ɣ ə ˈl oː f s . ɑ ˌf ɑ l
geloofsbeleving	ɣ ə ˈl oː f s . b ə ˌl eː . v ɪ ŋ
geloofsgenoot	ɣ ə ˈl oː f s . x ə ˌn oː t
geloofsgenote	ɣ ə ˈl oː f s . x ə ˌn oː . t ə
geloofsijver	ɣ ə ˈl oː f s ˌɛ i̯ . v ə r
geloofsovertuiger	ɣ ə ˈl oː f s . oː . v ə r ˈt œ y̯ . ɣ ə r
geloofsovertuiging	ɣ ə ˈl oː f s . oː . v ə r ˈt œ y̯ . ɣ ɪ ŋ
geloofsrichting	ɣ ə ˈl oː f s ˌr ɪ x . t ɪ ŋ
geloofwaardig	ɣ ə ˌl oː f ˈʋ aː r . d ə x
geloofwaardigheid	ɣ ə ˌl oː f ˈʋ aː r . d ə x . ɦ ɛ i̯ t
geloven	ɣ ə ˈl oː v ə n
gelovig	ɣ ə ˈl oː . v ə x
gelovige	ɣ ə ˈl oː v ə ɣ ə
geluid	ɣ ə ˈl œ y̯ t
geluidskaart	ɣ ə ˈl œ y̯ t ˌk aː r t
geluidsoverlast	ɣ ə ˈl œ y̯ t s oː v ə r l ɑ s t
geluk	ɣ ə ˈl ʏ k
gelukkig	ɣ ə ˈl ʏ . k ə x
gelukkigerwijs	ɣ ə ˌl ʏ . k ə . ɣ ə r ˈʋ ɛ i̯ s
gelukkigerwijs	ɣ ə ˈl ʏ . k ə . ɣ ə r ˌʋ ɛ i̯ s
gelukskoekje	ɣ ə ˈl ʏ k s ˌk u k . j ə
geluksvogel	ɣ ə ˈl ʏ k s ˌf oː . ɣ ə l
gelukzalig	ɣ ə ˌl ʏ k ˈs aː l ə x
gelul	ɣ ə l ʏ l
gemaakt	ɣ ə ˈ. m aː k t
gemaakt	x ə ˈ. m aː k t
gemaal	ɣ ə ˈm aː l
gemak	ɣ ə ˈm ɑ k
gemakhuis	ɣ ə ˈm ɑ k . ɦ œ y̯ s
gemakshalve	ɣ ə ˌm ɑ k s ˈɦ ɑ l . v ə
gemalin	ɣ ə ˌm aː ˈl ɪ n
gematigd	ɣ ə ˈm aː . t ə x t
gematigder	ɣ ə ˈm aː . t ə x . d ə r
gematigdere	ɣ ə ˈm aː . t ə x . d ə r
gematigdst	ɣ ə ˈm aː . t ə x t s t
gematigdste	ɣ ə ˈm aː . t ə x t s t
gember	ˈɣ ɛ m . b ə r
gemeen	ɣ ə ˈm eː n
gemeengoed	ɣ ə ˈm eː n ˌɣ u t
gemeenplaats	ɣ ə ˈm eː n ˌp l aː t s
gemeenschap	ɣ ə ˈm eː n ˌs x ɑ p
gemeenschapszin	ɣ ə ˈm eː n . s x ɑ p ˌs ɪ n
gemeenslachtig	ɣ ə ˌm eː n ˌs l ɑ x . t ə x
gemeente	ɣ ə ˈm eː n . t ə
gemeenteambtenaar	ɣ ə ˈm eː n . t ə ˌɑ m p . t ə . n aː r
gemeentegrens	ɣ ə ˈm eː n . t ə ˌɣ r ɛ n s
gemeentehuis	ɣ ə ˈm eː n . t ə ˌɦ œ y̯ s
gemeenteraad	ɣ ə ˈm eː n . t ə ˌr aː t
gemeenteraadslid	ɣ ə ˈm eː n . t ə . r aː t s ˌl ɪ t
gemeenteraadsverkiezing	ɣ ə ˈm eː n . t ə . r aː t s . f ɛ r ˌk i . z ɪ ŋ
gemeenteraadsverkiezing	ɣ ə ˈm eː n . t ə . r aː t s . f ə r ˌk i . z ɪ ŋ
gemeentewerken	ɣ ə ˈm eː n . t ə ˌʋ ɛ r . k ə n
gemenebest	ɣ ə ˌm eː . n ə ˈb ɛ s t
gemenerik	ɣ ə ˈm eː . n ə ˌr ɪ k
gemiddeld	ɣ ə ˈm ɪ . d ə l t
gemiddelde	ɣ ə ˈm ɪ . d ə l . d ə
gemis	ɣ ə ˈm ɪ s
gemoeder	ɣ ə . m u . d ə r
gemoedstoestand	ɣ ə ˈm u t s . t u ˌs t ɑ n t
gemoeten	ɣ ə ˈm u t ə n
gen	ɣ ɛ n
genaamde	ɣ ə ˈn aː m d ə
genadeloos	ɣ ə ˈn aː . d ə ˌl oː s
genadeslag	ɣ ə ˈn aː d ə ˌs l ɑ x
genaken	ɣ ə ˈn aː k ə n
gênant	ʒ ə ˈn ɑ n t
gender	ˈɣ ɛ n . d ə r
gender	ˈd ʒ ɛ n . d ə r
genderdysforie	ˈd ʒ ɛ n . d ə r . d ɪ s . f oː ˌr i
genderdysforie	ˈɣ ɛ n . d ə r . d ɪ s . f oː ˌr i
genderneutraal	ˌɣ ɛ n . d ə r . n øː ˈt r aː l
geneesheer	ɣ ə ˈn eː s . ɦ eː r
geneeskunde	ɣ ə . ˈn eː s . k ʏ n . d ə
geneesmiddel	ɣ ə ˈn eː s . m ɪ . d ə l
geneesvlees	ɣ ə ˈn eː s ˌf l eː s
geneigd	ɣ ə ˈn ɛ i̯ x t
generaal	ˈɣ eː . n ə . r aː l
generaliseren	ɣ eː n ə r aː l i ˈz eː r ə n
generatie	ɣ eː . n ə . ˈr aː . t s i
genereren	ɣ eː n ə ˈr eː r ə n
generlei	ˈɣ eː n ə r l ɛ i
genese	ɣ ə . ˈn eː . z ə
Genesis	ˈɣ eː . n ə . s ɪ s
genetica	ɣ eː ˈn eː t i ˌk aː
genetica	ɣ ə ˈn eː t i ˌk aː
genezen	ɣ ə ˈn eː z ə n
geniaal	ɣ eː . n i ˈj aː l
genie	ʒ eː ˈn i
genie	ʒ ə ˈn i
genieten	ɣ ə ˈn i t ə n
genitiefobject	ˈɣ eː . n i . t i f . ɔ p ˌj ɛ k t
genitivisch	ˌɡ eː n i ˈt iː v i s
genitivisch	ˈɡ eː n i ˌt iː v i s
Genk	ɣ ɛ ŋ k
Gennep	ˈɣ ɛ n ə p
genocidaal	ˌɣ eː . n oː . s i ˈd aː l
genocide	ˌɣ eː . n oː ˈs i . d ə
genoeg	ɣ ə ˈn u x
genoegen	ɣ ə . ˈn u . ɣ ə n
genoot	ɣ ə ˈn oː t
genootje	ɣ ə ˈn oː t j ə
genootjes	ɣ ə ˈn oː t j ə s
genote	ɣ ə ˈn oː t ə
genoten	ɣ ə ˈn oː t ə n
genotsmiddel	ɣ ə ˈn ɔ t s ˌm ɪ . d ə l
genre	ˈʒ ɑ n . r ə
genster	ˈɣ ɛ n s t ə r
Gent	ɣ ɛ n t
gentiaan	ˌɣ ɛ n . t s i ˈaː n
Genua	ˈɣ eː . n y . ʋ aː
genus	ˈɣ eː . n ʏ s
Genève	z j ə ˈn ɛː v ə
geodeet	ˌɣ eː . oː ˈd eː t
geodesie	ˌɣ eː . oː . d eː ˈz i
geograaf	ɣ eː . oː ˈɣ r aː f
geografie	ˌɣ eː . oː . ɣ r aː ˈf i
geografisch	ˌɣ eː . oː ˈɣ r aː . f i s
geoïde	ˌɣ eː . oː ˈi . d ə
geologie	ˌɣ eː . oː . l oː ˈɣ i
geologisch	ˌɣ eː . oː ˈl oː . ɣ i s
geomagnetisme	ˌɣ eː . oː . m ɑ x . n eː ˈt ɪ s . m ə
geomagnetisme	ˌɣ eː . oː . m ɑ x . n ə ˈt ɪ s . m ə
geometrie	ˌɣ eː . oː . m eː ˈt r i
geometrisch	ˌɣ eː . oː ˈm eː . t r i s
geomorfologie	ˌɣ eː . oː m ɔ r f ɔ l ɔ ˈɣ i
geopolitiek	ˈɣ eː . oː . p oː . l i ˌt i k
Georgië	ɣ eː ˈj ɔ r ɣ i j ə
geotherm	ˌɣ eː . oː ˈt ɛ r m
geothermie	ˌɣ eː . oː . t ɛ r ˈm i
gepast	ɣ ə ˈp ɑ s t
gepensioneerde	ɣ ə ˌp ɛ n . ʃ oː ˈn eː r . d ə
geporteerd	ɣ ə ˌp ɔ r ˈt eː r t
geraamte	ɣ ə ˈr aː m . t ə
geraken	ɣ ə ˈr aː k ə n
geranium	ɣ ə ˈr aː . n i . ʏ m
Gerard	ˈɣ eː . r ɑ r t
Gerardus	ɡ eː ˈr ɑ r . d ʏ s
gerecht	ɣ ə . ˈr ɛ x t
gerechtshof	ɣ ə ˈr ɛ x t s . ɦ ɔ f
gereed	ɣ ə ˈr eː t
gereedschap	ɣ ə ˈr eː t ˌs x ɑ p
gereedschapskist	ɣ ə ˈr eː t . s x ɑ p s ˌk ɪ s t
gereformeerd	ɣ ə ˌr eː . f ɔ r ˈm eː r t
gerei	ɣ ə ˈr ɛ i̯
geren	ˈɣ eː r ə n
gerief	ɣ ə ˈr i f
geriefbos	ɣ ə ˈr i f ˌb ɔ s
gerieflijk	ɣ ə ˈr i f l ə k
Germaan	ɣ ɛ r ˈm aː n
Germaans	ɣ ɛ r ˈm aː n s
germanisme	ˌɣ ɛ r m aː ˈn ɪ s m ə
germanist	ˌɣ ɛ r . m aː ˈn ɪ s t
germanium	ˌɣ ɛ r ˈm aː . n i . ʏ m
Gerrit	ˈɣ ɛ . r ə t
Gerrit	ˈɣ ɛ . r ɪ t
Gerrits	ˈɣ ɛ . r ɪ t s
Gerritsen	ˈɣ ɛ . r ɪ t . s ə n
gerro	ˈɡ ɛ r oː
gers	ɣ ɛ r s
gerst	ɣ ɛ r s t
gerstebrood	ˈɣ ɛ r . s t ə ˌb r oː t
Gert	ɣ ɛ r t
gerucht	ɣ ə ˈr ʏ x t
geruis	ɣ ə ˈr œ y̯ s
geruispeiler	ɣ ə ˈr œ y̯ s ˌp ɛ i̯ . l ə r
geruit	ɣ ə ˈr œ y̯ t
gerundium	ɣ eː ˈr ʏ n . d i . ʏ m
geruststellen	ɣ ə ˈr ʏ s t s t ɛ l ə n
geruststelling	ɣ ə ˈr ʏ s t ˌs t ɛ l ɪ ŋ
gerven	ˈɣ ɛ r v ə n
gerw	ɣ ɛ r ʋ
gesamtkunstwerk	ɡ ə ˈz ɑ m t . k u n s t ˌʋ ɛ r k
gesamtkunstwerk	ɡ ə ˈz ɑ m t . k ʏ n s t ˌʋ ɛ r k
geschenk	ɣ ə ˈs x ɛ ŋ k
geschiedboek	ɣ ə ˈs x i t ˌb u k
geschieden	ɣ ə ˈs x i d ə n
geschiedenis	ɣ ə ˈs x i . d ə . n ɪ s
geschiedenisboek	ɣ ə ˈs x i . d ə . n ɪ s ˌb u k
geschiedfilosofie	ɣ ə ˈs x i t . f i . l oː . s oː ˌf i
geschiedfilosofisch	ɣ ə ˌs x i t . f i . l oː ˈs oː . f i s
geschiedfilosoof	ɣ ə ˈs x i t . f i . l oː ˌs oː f
geschiedschrijver	ɣ ə ˈs x i t ˌs x r ɛ i̯ . v ə r
geschiedschrijving	ɣ ə ˈs x i t ˌs x r ɛ i̯ . v ɪ ŋ
geschiedvervalsing	ɣ ə ˈs x i t . f ɛ r ˌv ɑ l . s ɪ ŋ
geschiedvervalsing	ɣ ə ˈs x i t . f ə r ˌv ɑ l . s ɪ ŋ
geschift	ɣ ə . ˈs x ɪ f t
geschikt	ɣ ə ˈs x ɪ k t
geschil	ɣ ə ˈs x ɪ l
geschonden	ɣ ə ˈs x ɔ n d ə n
geschreven	ɣ ə . ˈs x r eː . v ə n
geschrokken	ɣ ə ˈs x r ɔ . k ə n
geschut	ɣ ə ˈs x ʏ t
geschutstoren	ɣ ə ˈs x ʏ t s ˌt oː . r ə n
geselbroeder	ˈɣ eː . s ə l ˌb r u . d ə r
geselen	ˈɣ eː s ə l ə n
geseling	ˈɣ eː . s ə . l ɪ ŋ
geselkat	ˈɣ eː . s ə l ˌk ɑ t
geselkoord	ˈɣ eː . s ə l ˌk oː r t
geselpaal	ˈɣ eː . s ə l ˌp aː l
geselstraf	ˈɣ eː . s ə l . s t r ɑ f
geskatet	ɣ ə ˈs k eː t
geslaagdheidsvoorwaarde	ɣ ə ˈs l aː x t ɦ ɛ i̯ t s ˌv oː r ʋ aː r d ə
geslacht	ɣ ə ˈs l ɑ x t
geslachtloos	ɣ ə ˈs l ɑ x t ˌl oː s
geslachtsdaad	ɣ ə ˈs l ɑ x t s ˌd aː t
geslachtsklier	ɣ ə ˈs l ɑ x t s ˌk l iː r
geslachtsloos	ɣ ə ˈs l ɑ x t s ˌl oː s
geslachtsrijp	ɣ ə ˈs l ɑ x t s ˌr ɛ i̯ p
geslachtsverkeer	ɣ ə ˈs l ɑ x t s . f ə r ˌk eː r
geslachtsverkeer	ɣ ə ˈs l ɑ x t s . f ɛ r ˌk eː r
geslachtswapen	ɣ ə ˈs l ɑ x t s ˌʋ aː . p ə n
geslachtsziekte	ɣ ə ˈs l ɑ x t ˌs i k . t ə
geslagen	ɣ ə ˈs l aː ɣ ə n
gesloten	ɣ ə ˈs l oː t ə n
gesneden	ɣ ə . ˈs n eː . d ə n
gesp	ɣ ɛ s p
gespan	ɣ ə ˈs p ɑ n
gespen	ˈɣ ɛ s p ə n
gespierd	ɣ ə ˈs p iː r t
gespin	ɣ ə ˈs p ɪ n
gesprek	ɣ ə ˈs p r ɛ k
gesprekspartner	ɣ ə ˈs p r ɛ k s ˌp ɑ r t . n ə r
gespreksstof	ɣ ə ˈs p r ɛ k ˌs t ɔ f
gesproken	ɣ ə . ˈs p r ɔ . k ə n
gestalte	ɣ ə ˈs t ɑ l . t ə
gestel	ɣ ə ˈs t ɛ l
gestemd	ɣ ə . ˈs t ɛ m t
gesteun	ɣ ə ˈs t øː n
gesticht	ɣ ə ˈs t ɪ x t
gesticuleren	ɣ ɛ s t i k y ˈl eː r ə n
gestofzuigd	ɣ ə . ˈs t ɔ f . ˌs œ y̯ x t
getal	ɣ ə . ˈt ɑ l
Geten	ˈɣ eː t ə n
getij	ɣ ə ˈt ɛ i̯
getijde	ɣ ə ˈt ɛ i̯ . d ə
getijdenboek	ɣ ə ˈt ɛ i̯ . d ə n ˌb u k
getijdendok	ɣ ə ˈt ɛ i̯ . d ə n ˌd ɔ k
getijdeneiland	ɣ ə ˈt ɛ i̯ . d ə n ˌɛ i̯ . l ɑ n t
getijdenpoel	ɣ ə ˈt ɛ i̯ . d ə n ˌp u l
getogen	ɣ ə ˈt oː . ɣ ə n
getrokken	ɣ ə ˈt r ɔ . k ə n
getrouw	ɣ ə ˈt r ɑ u
getrouwd	ɣ ə ˈt r ɑ u̯ t
getrouwe	ɣ ə ˈt r ɑ u̯ ʋ ə
getrouwheid	ɣ ə ˈt r ɑ u̯ . ɦ ɛ i̯ t
getuige	ɣ ə ˈt œ y̯ . ɣ ə
getuigen	ɣ ə ˈt œ y̯ ɣ ə n
getuigenbank	ɣ ə ˈt œ y̯ . ɣ ə n ˌb ɑ ŋ k
getuigenis	ɣ ə ˈt œ y̯ . ɣ ə ˌn ɪ s
getuigenispartij	ɣ ə ˈt œ y̯ . ɣ ə . n ɪ s . p ɑ r ˌt ɛ i̯
getuigenverklaring	ɣ ə ˈt œ y̯ . ɣ ə n . v ə r ˌk l aː . r ɪ ŋ
getuigschrift	ɣ ə ˈt œ y̯ x ˌs x r ɪ f t
geuit	ɣ ə ˈœ y̯ t
geul	ɣ øː l
geüpgraded	ɣ ə . ˈʏ p . ɡ r ɛ i̯ t
geur	ɣ øː r
geuren	ˈɣ øː r ə n
geurkaars	ˈɣ øː r . k aː r s
geurstof	ˈɣ øː r . s t ɔ f
Geurts	ɣ øː r t s
geus	ɣ øː s
geuzentempel	ˈɣ øː . z ə n ˌt ɛ m . p ə l
gevaar	ɣ ə ˈv aː r
gevader	ɣ ə . v aː . d ə r
geval	ɣ ə ˈv ɑ l
gevallen	ɣ ə . ˈv ɑ . l ə n
gevangen	ɣ ə ˈʋ ɑ ŋ ə n
gevangenbewaarder	ɣ ə ˈv ɑ . ŋ ə n . b ə ˌʋ aː r . d ə r
gevangenis	ɣ ə ˈv ɑ . ŋ ə ˌn ɪ s
gevangenisbewaarder	ɣ ə ˈv ɑ . ŋ ə . n ɪ s . b ə ˌʋ aː r . d ə r
gevangeniscel	ɣ ə ˈv ɑ . ŋ ə . n ɪ ˌs ɛ l
gevangennemen	ɣ ə ˈv ɑ ŋ ə n eː m ə n
gevangenschap	ɣ ə ˈv ɑ . ŋ ə n ˌs x ɑ p
gevangenzetten	ɣ ə ˈv ɑ ŋ ə n z ɛ t ə n
gevarengeld	ɣ ə ˈv aː . r ə n ˌɣ ɛ l t
gevecht	ɣ ə ˈv ɛ x t
gevechtseenheid	ɣ ə ˈv ɛ x t s ˌeː n . ɦ ɛ i̯ t
gevechtseenheid	ɣ ə ˈv ɛ x t s . eː n ˌɦ ɛ i̯ t
gevechtservaring	ɣ ə ˈv ɛ x t s . ɛ r ˌv aː . r ɪ ŋ
gevechtskracht	ɣ ə ˈv ɛ x t s ˌk r ɑ x t
gevechtssterkte	ɣ ə ˈv ɛ x t ˌs t ɛ r k . t ə
gevechtsvlieger	ɣ ə ˈv ɛ x t s ˌf l i . ɣ ə r
geveegd	ɣ ə . ˈv eː x t
gevel	ˈɣ eː . v ə l
gevelsteen	ˈɣ eː . v ə l ˌs t eː n
